,symbol_slice_1,symbol_slice_2,symbol_slice_3,symbol_slice_4,symbol_slice_5,symbol_slice_6,symbol_slice_7,symbol_slice_8,symbol_slice_9,symbol_slice_10,disp_slice_1,disp_slice_2,disp_slice_3,disp_slice_4,disp_slice_5,disp_slice_6,disp_slice_7,disp_slice_8,disp_slice_9,disp_slice_10,pol_slice_1,pol_slice_2,pol_slice_3,pol_slice_4,pol_slice_5,pol_slice_6,pol_slice_7,pol_slice_8,pol_slice_9,pol_slice_10,charge_slice_1,charge_slice_2,charge_slice_3,charge_slice_4,charge_slice_5,charge_slice_6,charge_slice_7,charge_slice_8,charge_slice_9,charge_slice_10,covCN_slice_1,covCN_slice_2,covCN_slice_3,covCN_slice_4,covCN_slice_5,covCN_slice_6,covCN_slice_7,covCN_slice_8,covCN_slice_9,covCN_slice_10,f+_slice_1,f+_slice_2,f+_slice_3,f+_slice_4,f+_slice_5,f+_slice_6,f+_slice_7,f+_slice_8,f+_slice_9,f+_slice_10,f-_slice_1,f-_slice_2,f-_slice_3,f-_slice_4,f-_slice_5,f-_slice_6,f-_slice_7,f-_slice_8,f-_slice_9,f-_slice_10,f0_slice_1,f0_slice_2,f0_slice_3,f0_slice_4,f0_slice_5,f0_slice_6,f0_slice_7,f0_slice_8,f0_slice_9,f0_slice_10,max_bond_order_slice_1,max_bond_order_slice_2,max_bond_order_slice_3,max_bond_order_slice_4,max_bond_order_slice_5,max_bond_order_slice_6,max_bond_order_slice_7,max_bond_order_slice_8,max_bond_order_slice_9,max_bond_order_slice_10,C_rdf_slice_1,C_rdf_slice_2,C_rdf_slice_3,C_rdf_slice_4,C_rdf_slice_5,C_rdf_slice_6,C_rdf_slice_7,C_rdf_slice_8,C_rdf_slice_9,C_rdf_slice_10,N_rdf_slice_1,N_rdf_slice_2,N_rdf_slice_3,N_rdf_slice_4,N_rdf_slice_5,N_rdf_slice_6,N_rdf_slice_7,N_rdf_slice_8,N_rdf_slice_9,N_rdf_slice_10,S_rdf_slice_1,S_rdf_slice_2,S_rdf_slice_3,S_rdf_slice_4,S_rdf_slice_5,S_rdf_slice_6,S_rdf_slice_7,S_rdf_slice_8,S_rdf_slice_9,S_rdf_slice_10,O_rdf_slice_1,O_rdf_slice_2,O_rdf_slice_3,O_rdf_slice_4,O_rdf_slice_5,O_rdf_slice_6,O_rdf_slice_7,O_rdf_slice_8,O_rdf_slice_9,O_rdf_slice_10,F_rdf_slice_1,F_rdf_slice_2,F_rdf_slice_3,F_rdf_slice_4,F_rdf_slice_5,F_rdf_slice_6,F_rdf_slice_7,F_rdf_slice_8,F_rdf_slice_9,F_rdf_slice_10
nuc982,47.32872759999999,52.30973439999999,0.0,61.73872319999998,11.150585600000003,20.579574399999995,11.150585600000003,41.15914879999999,41.15914879999999,92.22719302719999,55.769999999999996,64.206,0.0,85.821,5.074,27.504,4.686,57.576,57.225,84.72699999999999,19.695,22.865000000000002,0.0,26.315,4.982,8.603,4.787,17.598,17.543,32.05500000000001,0.139,-0.064,0.0,-0.07300000000000001,0.067,0.022,0.096,-0.063,-0.048,-0.07600000000000004,7.260000000000001,7.696000000000001,0.0,8.824,1.852,2.975,1.852,5.852,5.837,10.538,0.151,0.13,0.0,0.069,0.078,0.061,0.111,0.045,0.054,0.30200000000000005,0.252,0.184,0.0,0.10200000000000001,0.108,0.016,0.064,0.04,0.03,0.20099999999999996,0.201,0.156,0.0,0.086,0.094,0.039,0.088,0.043,0.042,0.24999999999999997,4.414,4.896,0.0,4.329000000000001,1.936,1.381,1.934,2.9210000000000003,2.9210000000000003,7.12,1.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
nuc983,47.32872759999999,42.8807456,20.579574399999995,42.8807456,52.30973439999999,31.730159999999998,93.46888319999998,63.46031999999999,16.725878400000006,0.0,52.124,31.46,22.697,30.654999999999998,48.534000000000006,26.828999999999997,89.24000000000001,53.995,7.904000000000001,0.0,18.259,16.614,6.793,16.475,18.306,11.639999999999999,31.186999999999998,23.49,7.615,0.0,-0.05199999999999999,0.092,-0.112,0.132,-0.065,-0.0010000000000000078,-0.04799999999999999,-0.025999999999999992,0.081,0.0,8.085,7.550000000000001,3.756,7.603000000000001,9.482,5.667,17.246000000000002,11.325999999999999,2.7720000000000002,0.0,0.211,0.21399999999999997,-0.023,0.15,0.054,0.065,0.073,0.121,0.135,0.0,0.19599999999999998,0.16699999999999998,-0.009,0.135,0.05,0.066,0.099,0.19,0.10700000000000001,0.0,0.20400000000000001,0.191,-0.016,0.143,0.052000000000000005,0.066,0.088,0.156,0.121,0.0,3.9789999999999996,4.8919999999999995,1.009,4.903,3.94,2.944,5.936,5.8839999999999995,2.928,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc984,47.32872759999999,42.8807456,46.73444159999999,74.6109056,26.154867199999998,52.30973439999999,99.04417599999998,42.8807456,11.150585600000003,0.0,52.087,31.453999999999997,46.784,57.665,24.258,47.592999999999996,92.75700000000002,32.366,5.26,0.0,18.264999999999997,16.564,15.897,28.224000000000004,9.141,18.137999999999998,33.869,16.869,5.072,0.0,-0.05199999999999999,0.093,-0.133,0.11699999999999999,-0.032,-0.013999999999999999,-0.06900000000000002,0.034,0.054,0.0,8.081000000000001,7.549000000000001,8.479000000000001,13.267999999999999,4.74,9.528,18.124,7.511000000000001,1.848,0.0,0.179,0.202,0.009000000000000001,0.21999999999999997,0.023,0.067,0.08,0.133,0.086,0.0,0.188,0.172,0.008,0.206,0.018,0.061000000000000006,0.115,0.164,0.068,0.0,0.184,0.187,0.009000000000000001,0.213,0.021,0.064,0.095,0.148,0.077,0.0,3.977,4.877,3.024,7.835999999999999,1.9689999999999999,3.9389999999999996,6.914,4.886,1.952,0.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc985,47.32872759999999,63.46031999999999,57.88502719999999,37.3054528,72.88930879999998,84.03989439999998,16.725878400000006,0.0,0.0,0.0,51.715,53.143,51.125,29.574999999999996,68.448,74.656,8.024999999999999,0.0,0.0,0.0,18.166999999999998,23.169,20.782,14.24,24.679999999999996,29.932999999999996,7.673,0.0,0.0,0.0,-0.025999999999999968,0.037,-0.033,0.017999999999999995,-0.03299999999999999,-0.032000000000000015,0.072,0.0,0.0,0.0,8.136000000000001,11.356,10.41,6.589000000000001,13.385,15.186999999999998,2.7720000000000002,0.0,0.0,0.0,0.23800000000000002,0.176,0.107,0.11900000000000001,0.063,0.14900000000000002,0.14700000000000002,0.0,0.0,0.0,0.2,0.154,0.101,0.10900000000000001,0.11599999999999999,0.176,0.14400000000000002,0.0,0.0,0.0,0.21900000000000003,0.165,0.10500000000000001,0.11300000000000002,0.08900000000000001,0.16399999999999998,0.14500000000000002,0.0,0.0,0.0,3.96,5.881,4.936,3.916,4.938,6.89,2.92,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc986,47.32872759999999,29.4205227008,0.0,31.730159999999998,5.5752928000000015,0.0,0.0,0.0,0.0,0.0,49.714000000000006,41.683,0.0,24.635,2.127,0.0,0.0,0.0,0.0,0.0,18.4,12.268999999999998,0.0,11.090999999999998,2.28,0.0,0.0,0.0,0.0,0.0,0.525,-0.749,0.0,0.156,0.066,0.0,0.0,0.0,0.0,0.0,7.013,2.565,0.0,5.505000000000001,0.925,0.0,0.0,0.0,0.0,0.0,0.478,0.389,0.0,0.05499999999999999,0.078,0.0,0.0,0.0,0.0,0.0,0.29900000000000004,0.36,0.0,0.24000000000000002,0.103,0.0,0.0,0.0,0.0,0.0,0.388,0.374,0.0,0.147,0.09,0.0,0.0,0.0,0.0,0.0,4.75,2.713,0.0,2.94,0.982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc987,47.32872759999999,37.3054528,14.7102613504,46.440421350399994,57.88502719999999,5.5752928000000015,42.8807456,0.0,0.0,0.0,52.233,25.151,19.266,44.393,49.431000000000004,2.227,31.895000000000003,0.0,0.0,0.0,18.166,13.644000000000002,5.926,17.437,20.480000000000004,2.334,16.278,0.0,0.0,0.0,-0.03699999999999998,0.318,-0.316,-0.20800000000000005,0.09,0.058,0.095,0.0,0.0,0.0,8.082,6.416,1.703,7.245,10.214,0.925,7.451,0.0,0.0,0.0,0.16199999999999998,0.213,0.078,0.20600000000000002,0.128,0.029,0.184,0.0,0.0,0.0,0.22699999999999998,0.175,0.057,0.202,0.14300000000000002,0.046,0.14800000000000002,0.0,0.0,0.0,0.195,0.193,0.068,0.204,0.135,0.038,0.16599999999999998,0.0,0.0,0.0,3.9859999999999998,3.878,0.998,3.9279999999999995,4.956,0.986,4.956,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc988,47.32872759999999,57.88502719999999,50.00009710079999,98.75015575039998,160.19485870079998,78.46460159999998,177.50877759999997,22.301171200000006,52.30973439999999,104.61946879999998,51.848,45.041999999999994,57.492999999999995,85.87199999999999,184.305,93.35499999999999,198.524,9.504,61.626,125.51700000000001,18.008,19.636,18.063,34.58,65.699,33.547000000000004,71.71499999999999,9.637,22.417,45.232,2.7755575615628914e-17,0.342,-0.528,0.19,-0.454,0.055,0.168,0.184,0.04700000000000001,-0.0040000000000000036,8.133000000000001,10.270999999999999,7.147,16.461,23.507999999999996,11.540999999999999,27.513999999999992,3.7030000000000003,7.744,15.386000000000001,0.005,0.004,0.004,0.05,0.159,0.101,0.232,0.10700000000000001,0.113,0.228,0.10500000000000001,0.067,0.063,0.054,0.17300000000000001,0.063,0.15799999999999997,0.076,0.073,0.16299999999999998,0.054000000000000006,0.034999999999999996,0.033,0.053,0.16699999999999998,0.082,0.19399999999999998,0.091,0.095,0.196,3.9649999999999994,4.821,2.961,7.82,13.496999999999998,7.249,14.998,3.8890000000000002,4.8,9.668999999999999,1.0,2.0,1.0,3.0,5.0,3.0,7.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc989,42.347720800000005,82.02427735039998,0.0,87.59957015039998,136.34962879999998,5.5752928000000015,32.324446,29.4205227008,0.0,0.0,51.074999999999996,96.656,0.0,102.57,138.467,2.279,20.179000000000002,43.11,0.0,0.0,18.166999999999998,32.724,0.0,34.56100000000001,51.836,2.361,12.429,12.453,0.0,0.0,0.04799999999999999,0.20800000000000007,0.0,-0.21500000000000005,-0.027000000000000038,0.053,0.7230000000000001,-0.791,0.0,0.0,7.243,11.113000000000001,0.0,12.327,22.654000000000003,0.925,5.536,1.86,0.0,0.0,0.068,0.19099999999999998,0.0,0.16099999999999998,0.094,0.018,0.187,0.28,0.0,0.0,0.174,0.11599999999999999,0.0,0.18900000000000003,0.20399999999999996,0.031,0.134,0.152,0.0,0.0,0.121,0.15300000000000002,0.0,0.176,0.14700000000000002,0.025,0.16099999999999998,0.216,0.0,0.0,4.025,6.549,0.0,7.552999999999999,11.706999999999999,0.983,4.366,2.879,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc990,47.32872759999999,52.30973439999999,0.0,61.73872319999998,25.860846950400003,112.02865175039999,20.285554150400003,52.30973439999999,41.15914879999999,11.150585600000003,55.629999999999995,65.07000000000001,0.0,84.33,23.107,216.26700000000002,26.721000000000004,61.827000000000005,57.233000000000004,4.699,19.634,22.822999999999997,0.0,26.060000000000002,10.629,52.99700000000001,8.924,22.273,17.543999999999997,4.7940000000000005,0.153,-0.07899999999999999,0.0,0.0059999999999999915,-0.17300000000000004,0.4619999999999999,-0.46900000000000003,0.055999999999999994,-0.049,0.096,7.263,7.742000000000001,0.0,8.794,3.554,16.108,1.7850000000000001,7.731,5.8420000000000005,1.852,0.09999999999999999,0.132,0.0,0.06,0.064,0.26399999999999996,0.053000000000000005,0.14,0.07,0.119,0.178,0.138,0.0,0.07,0.127,0.21200000000000002,0.07999999999999999,0.08199999999999999,0.027,0.086,0.139,0.135,0.0,0.065,0.095,0.23800000000000004,0.066,0.111,0.048,0.10300000000000001,4.42,4.741,0.0,4.271,3.025,9.100999999999999,2.646,4.814,2.88,1.939,1.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc991,47.32872759999999,52.30973439999999,0.0,41.15914879999999,26.154867199999998,100.8738773504,139.90930455039998,52.30973439999999,48.4560384,52.30973439999999,55.675000000000004,63.772,0.0,57.132999999999996,30.447000000000003,310.6960000000001,158.32,56.054,40.400999999999996,61.849999999999994,19.638,22.567,0.0,17.528,11.126,58.659,53.803000000000004,20.428,20.793,22.308,0.15200000000000002,-0.023000000000000007,0.0,-0.04100000000000001,0.04,0.30599999999999994,-0.6499999999999999,-0.047,0.21000000000000002,0.051,7.260000000000001,7.805000000000001,0.0,5.949,3.9450000000000003,13.307,21.88,8.528,7.58,7.694000000000001,0.089,0.156,0.0,0.035,0.022,0.235,0.122,0.039,0.134,0.168,0.14,0.098,0.0,-0.008,0.061,0.383,0.11699999999999999,0.041,0.091,0.078,0.115,0.126,0.0,0.013000000000000001,0.042,0.30900000000000005,0.118,0.04000000000000001,0.11199999999999999,0.123,4.418,4.798,0.0,2.875,2.347,8.242,11.437999999999999,4.423,6.322,4.8229999999999995,1.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
