name,smiles,type,sites
el3201,COc1nc(NC(C)C)ncc1-c1ccc(Oc2ccnc(Cl)c2)c(C)n1,el,-
el3202,CCc1coc2ccc(Cl)nc12,el,-
el3203,Nc1nnc(Cl)cc1-c1ccc(C(F)(F)F)cc1,el,-
el3204,Nc1nnc(Cl)cc1-c1cccc(O)c1,el,-
el3205,Nc1nnc(Cl)cc1-c1ccccc1,el,-
el3206,CC(C)(C)OC(=O)N1CCC(Nc2cc(Cl)ncc2C(N)=O)CC1,el,-
el3207,Cc1cnc(Cl)nc1-c1cc2ccccc2o1,el,-
el3208,COC[C@H]1Cn2cc(-c3nc(Cl)ncc3C)nc2C(=O)N1Cc1ccc(F)c(F)c1,el,-
el3209,Clc1ncc2nnn(C3CCCC3)c2n1,el,-
el3210,CC1=Nc2c(F)cc(-c3nc(Cl)ncc3F)cc2C12CCCC2,el,-
el3211,CC(C)(C)OC(=O)N1C2CC1CN(c1cncc(Cl)c1)C2,el,-
el3212,CC(C)(C)OC(=O)N1C2CC1CN(c1ccc(Cl)nn1)C2,el,-
el3213,C=CC(=O)Nc1cccc(Nc2nc(Cl)ncc2C(F)(F)F)c1,el,-
el3214,CC(C)(C)OC(=O)N1CCC(Nc2nc(Cl)nc3c2cnn3C2CCCCO2)CC1,el,-
el3215,Fc1ccc(Nc2nc(Cl)nc3c2ncn3CC2CC2)cc1,el,-
el3216,COc1ccc(Nc2nc(Cl)nc3c2ncn3CC2CC2)cc1,el,-
el3217,Cc1cnccc1Cl,el,-
el3218,O=C(Nc1cccc(Nc2ncnc(Cl)n2)c1)c1cccs1,el,-
el3219,Nc1ccc(-c2ccc(Cl)nc2)cc1,el,-
el3220,Cc1ccc(S(=O)(=O)n2ccc3c(NCC(O)CO)nc(Cl)nc32)cc1,el,-
el3221,COC(=O)c1cccc2c1CCN2c1cc(Cl)ncn1,el,-
el3222,CC(C)(C)OC(=O)N1CCC(C(O)c2ccc3cnc(Cl)cc3n2)CC1,el,-
el3223,Clc1nc2ccnn2c2ccccc12,el,-
el3224,N#Cc1ccc(Oc2cc(Cl)nc3ccccc23)cc1,el,-
el3225,O=Cc1ccc(Oc2cc(Cl)c3ccccc3n2)cc1,el,-
el3226,N#Cc1ccc(Oc2cc(Cl)c3ccccc3n2)cc1,el,-
el3227,Cc1cc(C#N)cc(C)c1Oc1cc(Cl)c2ccccc2n1,el,-
el3228,Clc1nc(Nc2ccccc2)c2cnn(C3CCCCO3)c2n1,el,-
el3229,Fc1cnc(Cl)nc1-c1ccc(CN2CCCC2)o1,el,-
el3230,N#Cc1cc(Cl)c2ccccc2n1,el,-
el3231,Clc1ccnc(-c2ccccc2)c1,el,-
el3232,CN1CCN(c2ccnc(Cl)n2)CC1,el,-
el3233,COC(=O)c1ccccc1Cl,el,-
el3234,OCc1ccc(Cl)nc1,el,-
el3235,Cc1ccc(Oc2ccnc(Cl)c2)c(-c2ccccn2)n1,el,-
el3236,N#Cc1ncc(Cl)cn1,el,-
el3237,O=C(O)c1cccc(Cl)c1,el,-
el3238,COC(=O)c1c(-c2ccc(OC)cc2)oc2ncc(Cl)nc12,el,-
el3239,COC(=O)c1c(-c2ccccc2)oc2nc(C)c(Cl)nc12,el,-
el3240,CC(C)(C)Nc1c(Nc2ccnc(Cl)n2)c(=O)c1=O,el,-
el3241,Cc1cc(-c2ccc(F)cc2)nc(Cl)c1C#N,el,-
el3242,O=[N+]([O-])c1ccc(Oc2cc(Cl)ncn2)cc1,el,-
el3243,O=[N+]([O-])c1c(Cl)nc2ccccn12,el,-
el3244,CCOC(=O)c1ccc2nc(Cl)c3cccn3c2c1,el,-
el3245,Cc1cnc(Cl)nc1Cc1ccccc1,el,-
el3246,COc1cc(Oc2c(C)cc(C)cc2C)cc(Cl)n1,el,-
el3247,Clc1cc(-c2ccccc2)cnn1,el,-
el3248,FC(F)(F)Oc1ccc(-c2nc(Cl)nc3ccsc23)cc1,el,-
el3249,COc1ccc(Cn2cnc3c(-c4ccc(OC(F)(F)F)cc4)nc(Cl)nc32)cc1,el,-
el3250,CCOC(=O)c1cnc(Cl)cc1N1CCN(C)CC1,el,-
el3251,CCOC(=O)c1cnc(Cl)cc1Oc1c(C)cc(C#N)cc1C,el,-
el3252,CC(C)(C)Nc1nc(Cl)nc2c1ncn2C1CCCCO1,el,-
el3253,Nc1nc2c(C(=O)N3CCCCC3)cc(Cl)cc2s1,el,-
el3254,Nc1nc2c(C(=O)N3CCOCC3)cc(Cl)cc2s1,el,-
el3255,Cc1cc(C)c(Oc2cc(Cl)nc(Nc3ccc(C#N)cc3)c2)c(C)c1,el,-
el3256,Nc1nnc(Cl)cc1-c1ccc2[nH]ccc2c1,el,-
el3257,Cc1ccccc1-c1cc(Cl)nnc1N,el,-
el3258,COc1ccc(-c2cc(Cl)nnc2N)cc1,el,-
el3259,Cc1ccc2ccc(Cl)nc2c1[N+](=O)[O-],el,-
el3260,O=[N+]([O-])c1ncccc1Cl,el,-
el3261,Cc1cnc(Cl)nc1-c1cc2cc(C#N)ccc2o1,el,-
el3262,CCOC(=O)c1ccc(Cl)nc1,el,-
el3263,CNC(=O)c1cccc2cc(Oc3ccnc(Cl)c3)ccc12,el,-
el3264,Clc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,el,-
el3265,Cc1cc(Cl)nc(C2CCCN2C(=O)OC(C)(C)C)n1,el,-
el3266,Cc1cc(Cl)nc(C2CCCCN2C(=O)OC(C)(C)C)n1,el,-
el3267,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Cl)c2)n1C,el,-
el3268,FCCOc1ccc(Cl)nc1,el,-
el3269,Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Cl)nc(Nc2ccc(C#N)cc2)c1,el,-
el3270,COc1cc2nc(N3CCCCC3)cc(Cl)c2cc1OC,el,-
el3271,Cc1nn(C2CCCCO2)c2nc(Cl)nc(Nc3ccc(N4CCOCC4)cc3)c12,el,-
el3272,C=CC(=O)N1CC[C@@H](Nc2nc(Cl)nc3c2cnn3C2CCCCO2)C1,el,-
el3273,Fc1ccc(-c2nc(SCc3ccccc3)[nH]c2-c2ccnc(Cl)c2)cc1,el,-
el3274,Cc1nc(Cl)cc(N2CCN(C)CC2)n1,el,-
el3275,CNC(=O)c1ccccc1Nc1ccnc(Cl)n1,el,-
el3276,C=CC(=O)Nc1cc(Nc2ncnc(Cl)n2)ccc1C,el,-
el3277,C/C=C/C(=O)Nc1cccc(Nc2ncnc(Cl)n2)c1,el,-
el3278,CC#CC(=O)Nc1cccc(Nc2ncnc(Cl)n2)c1,el,-
el3279,C=CC(=O)N1CCc2ccc(Nc3ncnc(Cl)n3)cc21,el,-
el3280,COC(=O)c1sccc1Nc1nc(Cl)ncc1F,el,-
el3281,COc1cccc(Nc2cc(Cl)ncn2)c1,el,-
el3282,[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cccc(-c2cnc(C(=O)N(C)C)cn2)c1OC,el,-
el3283,[2H]C([2H])([2H])NC(=O)c1cnc(Cl)cc1Nc1cc(F)cc(-c2ncccn2)c1OC,el,-
el3284,COC(=O)CN(c1ccc2cnc(Cl)cc2n1)C1CCNCC1,el,-
el3285,COC(=O)CN(c1ccc2cnc(Cl)cc2n1)C1CCN(C)CC1,el,-
el3286,CC(C)(C)OC(=O)n1cc(-c2nc(Cl)ncc2F)c2cccnc21,el,-
el3287,Cn1cc(-c2nc(Cl)ncc2F)c2cccnc21,el,-
el3288,CC(C)n1cc(-c2nc(Cl)ncc2F)c2cccnc21,el,-
el3289,CCC(C)n1cc(-c2nc(Cl)ncc2F)c2cccnc21,el,-
el3290,CC(C)n1cc(-c2nc(Cl)ncc2F)c2cc(F)cnc21,el,-
el3291,CC(C)n1cc(-c2ccnc(Cl)n2)c2cccnc21,el,-
el3292,COc1cnc(Cl)nc1-c1cn(C(C)C)c2ncccc12,el,-
el3293,CNc1nc(Cl)nc2ccsc12,el,-
el3294,COc1cc(OC)c(F)c(CCc2cnc(Cl)nc2)c1F,el,-
el3295,Clc1cc(-c2ccccc2)nc2ccccc12,el,-
el3296,CC(=O)Nc1ccc(Cl)nc1,el,-
el3297,Cc1cc(F)ccc1Cl,el,-
el3298,COC(=O)[C@H](C)NC(=O)c1c(-c2ccccc2)oc2ncc(Cl)nc12,el,-
