name,smiles,type,sites
el1601,CCOC(=O)c1cc2c(Cl)ccc([N+](=O)[O-])c2[nH]1,el,-
el1602,Cc1cc2ccnc(Cl)c2nc1OCc1ccccc1,el,-
el1603,[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cccc(-c2ncc(C(=O)N(C)C)cn2)c1OC,el,-
el1604,Cc1cnc(Cl)nc1-c1cnn(C(=O)C2CC2)c1,el,-
el1605,C[C@@H]1CCCN1c1c(C#N)c2c(Cl)nc(Nc3cnn(C)c3)cc2n1C,el,-
el1606,COc1cc(F)ccc1-c1nc(Cl)ncc1C#N,el,-
el1607,Clc1nc(NCCN2CCOCC2)c2ccccc2n1,el,-
el1608,N#Cc1cnc(Cl)cc1NC1CCC(O)CC1,el,-
el1609,N#Cc1cccc(-c2ccc(Cl)cn2)c1,el,-
el1610,CCCCCCCCOc1ccc2nc(C)cc(Cl)c2c1,el,-
el1611,CN1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1,el,-
el1612,CN(C)S(=O)(=O)c1ccc2c(Cl)cc(C(F)(F)F)nc2c1,el,-
el1613,CCCc1nc2c(Cl)nc3ccccc3c2[nH]1,el,-
el1614,CCCC(CCC)c1nc2c(Cl)nc3ccccc3c2[nH]1,el,-
el1615,FC(F)(F)CCC(CCC(F)(F)F)c1nc2c(Cl)nc3ccccc3c2[nH]1,el,-
el1616,Clc1nc2ccccc2c2[nH]c(C3CC3)nc12,el,-
el1617,Clc1nc2ccccc2c2[nH]c(C3CCC=CCC3)nc12,el,-
el1618,Clc1nc2ccccc2c2[nH]c(C3CCCCCCC3)nc12,el,-
el1619,Clc1nc2ccccc2c2[nH]c([C@]34CCC[C@H](CCC3)C4)nc12,el,-
el1620,Clc1nc2ccccc2c2[nH]c([C@@H]3C[C@@H]4CCC[C@@H](C4)C3)nc12,el,-
el1621,Cc1cnc(Cl)nc1N1CC(CC#N)(N2CCN(C)CC2)C1,el,-
el1622,Cc1cnc(Cl)nc1-c1cnn([C@H](CC#N)C2CCCC2)c1,el,-
el1623,Cc1cnc2c(Cl)nc3ccccc3n12,el,-
el1624,Fc1ccc(-c2nc3c(Cl)cccn3c2-c2ccnc(NC3CCCC3)n2)cc1,el,-
el1625,CC(=O)Nc1cccc(-c2cncc(Cl)n2)c1,el,-
el1626,Clc1n[nH]c2c1oc1ccccc12,el,-
el1627,O=S(=O)(c1cccc2cnc(Cl)cc12)N1CCOCC1,el,-
el1628,Cc1cccc2cc(C3OCCO3)c(Cl)nc12,el,-
el1629,Clc1cc(Nc2ccccn2)ncn1,el,-
el1630,COC(=O)N1CCN(Cc2cccc(Cl)c2F)CC1,el,-
el1631,Clc1cc2ccccc2cn1,el,-
el1632,CNc1ccnc(Cl)c1,el,-
el1633,CNc1cc(Cl)ncc1C#C[Si](C)(C)C,el,-
el1634,CNc1cc(Cl)ncc1-c1cccc(F)c1,el,-
el1635,Cc1cnc(Cl)nc1-c1ccncc1,el,-
el1636,Nc1ccc(-c2cnco2)cc1Cl,el,-
el1637,C[C@@H](Nc1cc(Cl)n[14c](SCc2cccc(F)c2F)n1)[C@@H](O)CO,el,-
el1638,O=C(Nc1cc(Cl)ccn1)C1CC1,el,-
el1639,C[C@@H](Oc1cc(Cl)n[14c](SCc2cccc(F)c2F)n1)[C@@H]1COC(C)(C)O1,el,-
el1640,O=S(=O)(c1ccc(-c2ccc3nccc(Cl)c3c2)cc1)N1CCOCC1,el,-
el1641,CCc1ccc(-c2cc(Cl)c3cc(OC)c(OCCCN(C)C)cc3n2)o1,el,-
el1642,Clc1cccc2c1cnn2C1CCCCO1,el,-
el1643,Cc1cc(C#N)cc(C)c1Oc1nc(Cl)nc2c1ccn2COCC[Si](C)(C)C,el,-
el1644,OCC1CCN(c2nc(Cl)ncc2F)CC1,el,-
el1645,O=[N+]([O-])c1cccc(Nc2nc(Cl)ncc2F)c1,el,-
el1646,CN1CCN([C@@H]2CCCN(c3nc(Cl)ncc3F)C2)C1=O,el,-
el1647,O=C1OCCN1[C@@H]1CCCN(c2nc(Cl)ncc2F)C1,el,-
el1648,Fc1cnc(Cl)nc1-n1cccn1,el,-
el1649,CCOc1nc(Cl)nc2[nH]ccc12,el,-
el1650,N#Cc1ncc(-c2nccs2)nc1Cl,el,-
el1651,Fc1ccc(-c2nn3c(Cl)cccc3c2-c2ccnc(NC3CCCC3)n2)cc1,el,-
el1652,CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2cccc3cnc(Cl)cc23)CC1,el,-
el1653,Clc1ccc2ccnc(N3CCN(Cc4ccccc4)CC3)c2c1,el,-
el1654,N#Cc1cccc(-c2nc3c(Cl)ncnc3[nH]2)c1,el,-
el1655,Clc1ncnc2[nH]c(-c3ccc4ccccc4c3)nc12,el,-
el1656,Clc1ncnc2[nH]c(-c3ccccc3)nc12,el,-
el1657,Clc1ncnc2[nH]c(/C=C/c3ccccc3)nc12,el,-
el1658,Clc1ncnc2[nH]c(-c3cccnc3)nc12,el,-
el1659,Cn1c(-c2cccc(F)c2)nc2c(Cl)ncnc21,el,-
el1660,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(OCc4ccccc4)nc(Cl)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,el,-
el1661,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(OCc4ccccc4)[15n]c(Cl)nc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,el,-
el1662,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccnc(Cl)c3)cc3ccccc23)CC1,el,-
el1663,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccnc(Cl)c3)cc3cccnc23)CC1,el,-
el1664,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccnc(Cl)c3)cc3ccncc23)CC1,el,-
el1665,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccnc(Cl)c3)cc3ncccc23)CC1,el,-
el1666,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccnc(Cl)c3)nc3ccccc23)CC1,el,-
el1667,CC(C)(C)NC(=O)c1cc(-c2ccnc(Cl)c2)nc(N2CCN(C(=O)OC(C)(C)C)CC2)c1,el,-
el1668,N#Cc1cccnc1Cl,el,-
el1669,COc1ccc(Cn2cnc3c(Nc4c(C)cc(C)cc4C)nc(Cl)nc32)cc1,el,-
el1670,COc1ccc(Cn2cnc3c(Nc4c(C)cc(C(C)(C)C)cc4C)nc(Cl)nc32)cc1,el,-
el1671,COc1ccc(Cn2cnc3c(Nc4c(C)cc(OC)cc4C)nc(Cl)nc32)cc1,el,-
el1672,CCOc1cc(C)c(Nc2nc(Cl)nc3ncn(Cc4ccc(OC)cc4)c23)c(C)c1,el,-
el1673,COc1ccc(Cn2cnc3c(Nc4c(C)cc(OCC#N)cc4C)nc(Cl)nc32)cc1,el,-
el1674,COc1ccc(Cn2cnc3c(Nc4c(C)cc(CCC#N)cc4C)nc(Cl)nc32)cc1,el,-
el1675,COc1ccc(Cn2cnc3c(Nc4c(OC)cc(OC)cc4OC)nc(Cl)nc32)cc1,el,-
el1676,COc1ccc(Cn2cnc3c(N(C(=O)C(F)(F)F)c4c(C)cc(C#N)cc4C)nc(Cl)nc32)cc1,el,-
el1677,COc1ccc(Cn2cnc3c(N(C(=O)C(F)(F)F)c4c(C)cc(C=CC#N)cc4C)nc(Cl)nc32)cc1,el,-
el1678,COc1ccc(Cn2cnc3c(N(C(=O)C(F)(F)F)c4c(C)cc(C=CC#N)cc4OC)nc(Cl)nc32)cc1,el,-
el1679,CN(C)C(=O)c1ccccc1Nc1nc(Cl)ncc1C(F)(F)F,el,-
el1680,CCOC(=O)Nc1cncc(Cl)c1,el,-
el1681,COc1ccc(Cn2cnc3c(-c4ccc(OC)cc4)nc(Cl)nc32)cc1,el,-
el1682,Cc1cc([N+](=O)[O-])cnc1Cl,el,-
el1683,Clc1nc(Nc2cc(C3CC3)[nH]n2)c2ccccc2n1,el,-
el1684,CC(C)(C)Nc1ncc(-c2cnn(C3CCN(C(=O)OC(C)(C)C)CC3)c2)cc1-c1nc2ccc(Cl)cc2o1,el,-
el1685,CC(C)(C)Nc1ncc(-c2cnn(C3CCN(C(=O)OC(C)(C)C)CC3)c2)cc1-c1nc2cccc(Cl)c2o1,el,-
el1686,Clc1nc(NC2CCCCC2)c2ncn(C3CCCCO3)c2n1,el,-
el1687,Clc1nc(NC2CCC(N3CCOCC3)CC2)c2ncn(C3CCCCO3)c2n1,el,-
el1688,CCOC(=O)N1CCC(Nc2nc(Cl)nc3c2ncn3C2CCCCO2)CC1,el,-
el1689,Clc1nc(N2CCOCC2)c2ncn(C3CCCCO3)c2n1,el,-
el1690,Cc1nccc(-c2c(Cl)nc3cccnn23)n1,el,-
el1691,Cc1nc(N)cc(-c2c(Cl)nc3ccccn23)n1,el,-
el1692,CC(=O)Nc1cc(-c2c(Cl)nc3ccccn23)nc(C)n1,el,-
el1693,CNc1cc(-c2c(Cl)nc3cccnn23)nc(C)n1,el,-
el1694,CC(=O)Nc1cc(-c2c(Cl)nc3cccnn23)nc(C)n1,el,-
el1695,Cc1nc(Nc2cnccn2)cc(-c2c(Cl)nc3cccnn23)n1,el,-
el1696,Cc1nc(Nc2cccnc2)cc(-c2c(Cl)nc3cccnn23)n1,el,-
el1697,Cc1nc(Nc2cccnn2)cc(-c2c(Cl)nc3cccnn23)n1,el,-
el1698,Cc1nc(Nc2ccc(N3CCOCC3)nn2)cc(-c2c(Cl)nc3cccnn23)n1,el,-
el1699,Cc1nc(Nc2cnn(C3CCOC3)c2)cc(-c2c(Cl)nc3cccnn23)n1,el,-
el1700,COc1cnnc(Nc2cc(-c3c(Cl)nc4cccnn34)nc(C)n2)c1,el,-
el1701,Cc1nc(N)nc(-c2c(Cl)nc3ccc(-c4ccccc4F)cn23)n1,el,-
el1702,Cc1nc(N)nc(-c2c(Cl)nc3ccc(-c4cccnc4C)cn23)n1,el,-
el1703,Cc1nc(N)nc(-c2c(Cl)nc3ccc(-c4ccccc4C)cn23)n1,el,-
el1704,Cc1nc(N)nc(-c2c(Cl)nc3ccc(-c4cnccc4C)cn23)n1,el,-
el1705,Cc1nc(N)nc(-c2c(Cl)nc3ccc(-c4cncnc4C)cn23)n1,el,-
el1706,Cc1nc(N)nc(-c2c(Cl)nc3ccc(-c4cnn(C5CC5)c4)cn23)n1,el,-
el1707,Cc1cc(-c2ccc3nc(Cl)c(-c4nc(C)nc(N)n4)n3c2)on1,el,-
el1708,Clc1cnccn1,el,-
el1709,Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(Cl)nc21,el,-
el1710,OCc1cc(Cl)nc(N2CCOCC2)c1,el,-
el1711,COC(=O)c1cc(Cl)nc(N2CCOCC2)c1,el,-
el1712,COc1ccc(COc2cc(Cl)nc(N3CCOCC3)n2)cc1,el,-
el1713,COc1ccc(COc2nc(Cl)cc(N3CCOCC3)n2)cc1,el,-
el1714,COc1ccc(COc2cc(N3CCOCC3)nc(Cl)n2)cc1,el,-
el1715,COc1ccc(COc2cc(Cl)nc(N3CCOCC3)c2)cc1,el,-
el1716,CC(=O)c1ccc(C)nc1Cl,el,-
el1717,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccc(F)cc2)CC1,el,-
el1718,C[Si](C)(C)CCOCn1c(-c2ccc(=O)[nH]c2)cc2c(Cl)c(C(F)(F)F)cnc21,el,-
el1719,C[Si](C)(C)CCOCn1c(-c2ccc(F)cc2)cc2c(Cl)c(C#N)cnc21,el,-
el1720,C[Si](C)(C)CCOCn1c(-c2ccc(F)cc2)cc2c(Cl)c(C(F)(F)F)cnc21,el,-
el1721,COc1cc2ncnc(Cl)c2cc1OC,el,-
el1722,Fc1ccc(Cl)nc1,el,-
el1723,COc1nc(Cl)ccc1F,el,-
el1724,Cc1nc(Cl)nc(-c2ccc(OC(F)(F)F)cc2)c1C,el,-
el1725,CCCc1cc(-c2ccc(OC(F)(F)F)cc2)nc(Cl)n1,el,-
el1726,FC(F)(F)Oc1ccc(-c2ccnc(Cl)c2)cc1,el,-
el1727,Cc1cnc(Cl)nc1C,el,-
el1728,COc1ccc(-c2nc(Cl)ncc2C)cc1F,el,-
el1729,Cc1cnc(Cl)nc1-c1ccc(C#N)cc1,el,-
el1730,Cc1cnc(Cl)nc1-c1ccc(N2CCOCC2)cc1,el,-
el1731,Cc1cnc(Cl)nc1-c1cccnc1,el,-
el1732,Cc1cnc(Cl)nc1C1CC1,el,-
el1733,Cc1conc1-c1ccnc(Cl)c1,el,-
el1734,Cn1cc(-c2conc2-c2ccnc(Cl)c2)cn1,el,-
