,symbol_slice_1,symbol_slice_2,symbol_slice_3,symbol_slice_4,symbol_slice_5,symbol_slice_6,symbol_slice_7,symbol_slice_8,symbol_slice_9,symbol_slice_10,disp_slice_1,disp_slice_2,disp_slice_3,disp_slice_4,disp_slice_5,disp_slice_6,disp_slice_7,disp_slice_8,disp_slice_9,disp_slice_10,pol_slice_1,pol_slice_2,pol_slice_3,pol_slice_4,pol_slice_5,pol_slice_6,pol_slice_7,pol_slice_8,pol_slice_9,pol_slice_10,charge_slice_1,charge_slice_2,charge_slice_3,charge_slice_4,charge_slice_5,charge_slice_6,charge_slice_7,charge_slice_8,charge_slice_9,charge_slice_10,covCN_slice_1,covCN_slice_2,covCN_slice_3,covCN_slice_4,covCN_slice_5,covCN_slice_6,covCN_slice_7,covCN_slice_8,covCN_slice_9,covCN_slice_10,f+_slice_1,f+_slice_2,f+_slice_3,f+_slice_4,f+_slice_5,f+_slice_6,f+_slice_7,f+_slice_8,f+_slice_9,f+_slice_10,f-_slice_1,f-_slice_2,f-_slice_3,f-_slice_4,f-_slice_5,f-_slice_6,f-_slice_7,f-_slice_8,f-_slice_9,f-_slice_10,f0_slice_1,f0_slice_2,f0_slice_3,f0_slice_4,f0_slice_5,f0_slice_6,f0_slice_7,f0_slice_8,f0_slice_9,f0_slice_10,max_bond_order_slice_1,max_bond_order_slice_2,max_bond_order_slice_3,max_bond_order_slice_4,max_bond_order_slice_5,max_bond_order_slice_6,max_bond_order_slice_7,max_bond_order_slice_8,max_bond_order_slice_9,max_bond_order_slice_10,C_rdf_slice_1,C_rdf_slice_2,C_rdf_slice_3,C_rdf_slice_4,C_rdf_slice_5,C_rdf_slice_6,C_rdf_slice_7,C_rdf_slice_8,C_rdf_slice_9,C_rdf_slice_10,N_rdf_slice_1,N_rdf_slice_2,N_rdf_slice_3,N_rdf_slice_4,N_rdf_slice_5,N_rdf_slice_6,N_rdf_slice_7,N_rdf_slice_8,N_rdf_slice_9,N_rdf_slice_10,S_rdf_slice_1,S_rdf_slice_2,S_rdf_slice_3,S_rdf_slice_4,S_rdf_slice_5,S_rdf_slice_6,S_rdf_slice_7,S_rdf_slice_8,S_rdf_slice_9,S_rdf_slice_10,O_rdf_slice_1,O_rdf_slice_2,O_rdf_slice_3,O_rdf_slice_4,O_rdf_slice_5,O_rdf_slice_6,O_rdf_slice_7,O_rdf_slice_8,O_rdf_slice_9,O_rdf_slice_10,F_rdf_slice_1,F_rdf_slice_2,F_rdf_slice_3,F_rdf_slice_4,F_rdf_slice_5,F_rdf_slice_6,F_rdf_slice_7,F_rdf_slice_8,F_rdf_slice_9,F_rdf_slice_10
nuc54,47.32872759999999,46.73444159999999,13.305819542399998,61.73872319999998,31.730159999999998,21.173860400000002,20.285554150400003,52.30973439999999,26.154867199999998,5.5752928000000015,55.833,57.186,11.632,86.691,25.869,26.953999999999997,24.846999999999998,46.272,24.344,2.377,19.648999999999997,19.606,4.029,26.448,11.825,9.692,8.798,17.694000000000003,9.084999999999999,2.411,0.149,0.10400000000000001,-0.238,-0.108,0.504,-0.11099999999999999,-0.396,0.08199999999999999,-0.032,0.045,7.254000000000001,6.646,0.786,8.815999999999999,4.547,3.615,1.7850000000000001,9.455,4.732,0.926,0.139,0.171,0.07,0.12,0.153,0.106,0.144,0.029,0.035,0.032,0.208,0.095,0.067,0.081,0.093,0.10999999999999999,0.128,0.10300000000000001,0.064,0.052,0.174,0.133,0.068,0.10099999999999999,0.124,0.108,0.136,0.065,0.05,0.042,4.431,3.799,0.943,4.260999999999999,3.574,2.191,2.651,3.928,1.96,0.98,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc55,47.32872759999999,46.73444159999999,31.730159999999998,67.31401599999998,39.46068674239999,21.173860400000002,20.285554150400003,52.30973439999999,26.154867199999998,5.5752928000000015,56.064,61.106,27.293,84.719,35.229,26.841,24.834,46.274,24.348,2.38,19.72,20.257,11.592,28.079000000000004,13.530999999999999,9.628,8.798,17.695,9.086,2.413,0.131,-0.071,-0.01299999999999999,0.14200000000000002,0.21300000000000002,-0.10099999999999999,-0.396,0.08099999999999999,-0.032,0.045,7.266,6.815,5.605,9.613000000000001,4.408,3.615,1.7850000000000001,9.455,4.732,0.926,0.129,0.16599999999999998,0.07,0.163,0.136,0.10300000000000001,0.13999999999999999,0.028,0.034,0.031,0.198,0.096,0.069,0.119,0.08299999999999999,0.10500000000000001,0.12000000000000001,0.099,0.061,0.049,0.16399999999999998,0.131,0.07,0.142,0.109,0.104,0.13,0.063,0.048,0.04,4.425,3.761,2.9669999999999996,5.178,3.561,2.186,2.651,3.9290000000000003,1.96,0.98,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nuc56,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,31.730159999999998,5.5752928000000015,0.0,0.0,0.0,53.293000000000006,28.08,146.631,54.888000000000005,2.475,27.076999999999998,2.355,0.0,0.0,0.0,19.143,7.858,20.381,17.146,2.46,11.496,2.4,0.0,0.0,0.0,0.293,-0.279,-0.133,0.033,0.038,0.0020000000000000018,0.047,0.0,0.0,0.0,7.3420000000000005,1.942,2.289,6.139,0.926,5.6209999999999996,0.925,0.0,0.0,0.0,0.226,0.107,0.329,0.089,0.104,0.08499999999999999,0.059,0.0,0.0,0.0,0.242,0.101,0.28,0.092,0.092,0.132,0.061,0.0,0.0,0.0,0.23500000000000001,0.104,0.304,0.091,0.098,0.108,0.06,0.0,0.0,0.0,4.664999999999999,1.578,1.101,3.294,0.959,2.979,0.98,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc57,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,20.579574399999995,15.5985676,0.0,0.0,0.0,52.649,27.663,143.909,54.414,2.237,28.369,26.092,0.0,0.0,0.0,18.973,7.799,20.19,17.083,2.339,8.601,7.388,0.0,0.0,0.0,0.33899999999999997,-0.263,-0.069,0.058,0.057,0.11,-0.233,0.0,0.0,0.0,7.348000000000001,1.938,2.276,6.1259999999999994,0.926,1.932,0.911,0.0,0.0,0.0,0.204,0.087,0.285,0.088,0.099,0.047,0.19,0.0,0.0,0.0,0.228,0.104,0.307,0.077,0.087,0.02,0.176,0.0,0.0,0.0,0.215,0.096,0.296,0.08199999999999999,0.093,0.033,0.183,0.0,0.0,0.0,4.634,1.51,1.09,3.04,0.959,2.761,2.761,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc58,47.32872759999999,29.4205227008,0.0,72.88930879999998,42.8807456,16.725878400000006,0.0,0.0,0.0,0.0,49.776999999999994,42.208,0.0,68.024,32.255,7.147,0.0,0.0,0.0,0.0,18.427,12.346,0.0,24.231,16.417,7.239999999999999,0.0,0.0,0.0,0.0,0.518,-0.775,0.0,0.05100000000000002,0.069,0.136,0.0,0.0,0.0,0.0,6.992999999999999,2.565,0.0,13.144000000000002,7.457,2.7750000000000004,0.0,0.0,0.0,0.0,0.46699999999999997,0.366,0.0,-0.052000000000000005,0.07700000000000001,0.144,0.0,0.0,0.0,0.0,0.188,0.23299999999999998,0.0,0.148,0.247,0.183,0.0,0.0,0.0,0.0,0.327,0.3,0.0,0.047999999999999994,0.162,0.163,0.0,0.0,0.0,0.0,4.725,2.7199999999999998,0.0,4.944,4.935,2.952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc59,47.32872759999999,31.1971352,0.0,61.73872319999998,26.154867199999998,36.178141999999994,39.91745862719999,0.0,0.0,0.0,50.879,55.153,0.0,80.662,30.239,41.72,33.822,0.0,0.0,0.0,18.599999999999998,15.567,0.0,25.498000000000005,10.829,13.736,11.898,0.0,0.0,0.0,0.44899999999999995,-0.517,0.0,0.16,0.19,0.32999999999999996,-0.612,0.0,0.0,0.0,7.258000000000001,3.71,0.0,8.853,2.838,4.245,2.373,0.0,0.0,0.0,0.157,0.236,0.0,0.15999999999999998,0.141,0.215,0.091,0.0,0.0,0.0,0.154,0.33899999999999997,0.0,0.08499999999999999,0.136,0.191,0.096,0.0,0.0,0.0,0.15400000000000003,0.28800000000000003,0.0,0.12200000000000001,0.138,0.203,0.094,0.0,0.0,0.0,4.478000000000001,2.918,0.0,4.28,3.8040000000000003,3.805,2.839,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
nuc60,47.32872759999999,31.1971352,0.0,67.31401599999998,40.865128550399994,20.579574399999995,54.627719977599995,0.0,0.0,0.0,50.983,55.707,0.0,82.25399999999999,42.879,17.261,54.164,0.0,0.0,0.0,18.624,15.643,0.0,26.876999999999995,15.718,6.587,17.941000000000003,0.0,0.0,0.0,0.44099999999999995,-0.5389999999999999,0.0,0.45599999999999996,0.084,0.491,-0.933,0.0,0.0,0.0,7.251000000000001,3.699,0.0,9.644000000000002,5.278,3.333,3.23,0.0,0.0,0.0,0.14900000000000002,0.219,0.0,0.18300000000000002,0.211,0.004,0.23399999999999999,0.0,0.0,0.0,0.14400000000000002,0.28300000000000003,0.0,0.106,0.20700000000000002,0.001,0.26,0.0,0.0,0.0,0.14700000000000002,0.251,0.0,0.145,0.20800000000000002,0.002,0.248,0.0,0.0,0.0,4.467,2.928,0.0,5.1339999999999995,3.9099999999999997,0.958,4.641,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
nuc61,47.32872759999999,15.5985676,24.4290816,41.15914879999999,39.46068674239999,26.611639084799997,0.0,0.0,0.0,0.0,52.603,27.747,142.716,54.932,30.490000000000002,22.672,0.0,0.0,0.0,0.0,18.942,7.811,20.107,17.081,12.796999999999999,7.955,0.0,0.0,0.0,0.0,0.346,-0.266,-0.04,0.008999999999999994,0.37,-0.419,0.0,0.0,0.0,0.0,7.347000000000001,1.945,2.281,6.163,5.052,1.582,0.0,0.0,0.0,0.0,0.214,0.094,0.347,0.10400000000000001,0.159,0.082,0.0,0.0,0.0,0.0,0.249,0.102,0.361,0.075,0.13,0.083,0.0,0.0,0.0,0.0,0.231,0.098,0.354,0.089,0.14500000000000002,0.082,0.0,0.0,0.0,0.0,4.661,1.54,1.168,3.232,2.908,1.8769999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
nuc62,47.32872759999999,31.1971352,0.0,61.73872319999998,11.150585600000003,20.579574399999995,39.91745862719999,0.0,0.0,0.0,51.11200000000001,55.326,0.0,81.87,4.294,17.3,33.967,0.0,0.0,0.0,18.666,15.59,0.0,25.689,4.583,6.591,11.925,0.0,0.0,0.0,0.429,-0.524,0.0,0.104,0.129,0.487,-0.625,0.0,0.0,0.0,7.27,3.693,0.0,8.806000000000001,1.85,3.334,2.373,0.0,0.0,0.0,0.187,0.282,0.0,0.191,0.223,0.006,0.11100000000000002,0.0,0.0,0.0,0.177,0.391,0.0,0.08000000000000002,0.24,0.004,0.10900000000000001,0.0,0.0,0.0,0.182,0.337,0.0,0.135,0.231,0.005,0.11100000000000002,0.0,0.0,0.0,4.458,2.979,0.0,4.357,1.919,0.958,2.832,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
nuc63,47.32872759999999,36.178141999999994,5.5752928000000015,56.75771639999999,5.5752928000000015,20.579574399999995,39.91745862719999,0.0,0.0,0.0,53.03500000000001,54.415000000000006,2.264,79.87299999999999,2.15,17.332,33.791,0.0,0.0,0.0,19.058000000000003,16.286,2.353,24.58,2.293,6.594,11.893,0.0,0.0,0.0,0.31200000000000006,-0.208,0.055,-0.098,0.064,0.483,-0.608,0.0,0.0,0.0,7.25,4.763,0.926,7.706,0.926,3.335,2.373,0.0,0.0,0.0,0.21,0.203,0.107,0.261,0.101,0.008,0.11000000000000001,0.0,0.0,0.0,0.19699999999999998,0.198,0.111,0.238,0.112,0.01,0.134,0.0,0.0,0.0,0.204,0.201,0.109,0.249,0.106,0.009,0.121,0.0,0.0,0.0,4.483,2.977,0.96,4.372,0.96,0.969,2.845,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
nuc64,47.32872759999999,41.753434799999994,0.0,61.73872319999998,11.150585600000003,20.579574399999995,39.91745862719999,0.0,0.0,0.0,53.101000000000006,59.381,0.0,84.15,4.437,17.303,34.06,0.0,0.0,0.0,19.104,19.094,0.0,26.050999999999995,4.6579999999999995,6.589,11.940000000000001,0.0,0.0,0.0,0.30100000000000005,-0.27,0.0,0.0010000000000000009,0.116,0.485,-0.634,0.0,0.0,0.0,7.257,5.6930000000000005,0.0,8.801,1.851,3.335,2.373,0.0,0.0,0.0,0.209,0.28200000000000003,0.0,0.187,0.202,0.006,0.11200000000000002,0.0,0.0,0.0,0.253,0.31599999999999995,0.0,0.115,0.191,0.003,0.121,0.0,0.0,0.0,0.23199999999999998,0.299,0.0,0.151,0.196,0.005,0.11699999999999999,0.0,0.0,0.0,4.462999999999999,3.942,0.0,4.3740000000000006,1.928,0.957,2.827,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
nuc65,47.32872759999999,29.4205227008,0.0,31.730159999999998,31.730159999999998,0.0,49.9430624,78.46460159999998,11.150585600000003,11.150585600000003,49.817,41.996,0.0,24.197,29.070999999999998,0.0,105.628,82.632,4.99,5.051,18.430999999999997,12.315,0.0,11.148,11.968,0.0,24.302,28.995,4.9399999999999995,4.97,0.517,-0.764,0.0,0.16499999999999998,-0.10199999999999998,0.0,0.5640000000000001,-0.5229999999999999,0.074,0.069,7.007,2.565,0.0,5.563000000000001,5.545000000000001,0.0,5.357,13.721000000000004,1.85,1.85,0.255,0.21,0.0,0.02,0.068,0.0,0.21900000000000003,0.07400000000000001,0.08099999999999999,0.07300000000000001,0.134,0.123,0.0,0.061,0.11100000000000002,0.0,0.178,0.16499999999999998,0.112,0.11599999999999999,0.194,0.167,0.0,0.042,0.089,0.0,0.199,0.12000000000000001,0.096,0.094,4.734,2.722,0.0,2.9800000000000004,2.984,0.0,2.877,5.926,1.974,1.979,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc66,51.1782348,50.00009710079999,46.73444159999999,5.5752928000000015,41.15914879999999,31.730159999999998,5.5752928000000015,52.30973439999999,37.3054528,5.5752928000000015,137.96600000000004,80.875,59.57899999999999,2.18,57.537000000000006,32.157,2.494,48.296,29.897000000000002,2.404,28.868999999999996,22.511000000000003,19.888,2.309,17.593,13.36,2.47,18.157,14.097,2.425,1.0420000000000003,-1.2239999999999998,0.0049999999999999975,0.062,-0.062,0.123,0.037,-0.04099999999999999,0.016999999999999994,0.043,8.059999999999999,4.695,6.851000000000001,0.926,5.855,4.825,0.925,9.46,6.531,0.925,0.20700000000000002,0.123,0.145,0.071,0.055,0.246,0.016,0.033,0.061000000000000006,0.041,0.251,0.14500000000000002,0.075,0.05,0.039,0.134,0.039,0.092,0.125,0.051,0.23000000000000004,0.134,0.10900000000000001,0.061,0.047,0.19,0.027,0.062,0.093,0.046,4.459,4.671,3.855,0.964,2.89,3.342,0.987,3.948,3.953,0.985,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc67,47.32872759999999,69.0356128,52.30973439999999,25.860846950400003,0.0,0.0,0.0,0.0,0.0,0.0,51.329,56.980999999999995,43.624,24.016,0.0,0.0,0.0,0.0,0.0,0.0,18.098000000000003,26.044,17.444000000000003,10.761,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999999999999949,-0.010000000000000009,0.24000000000000002,-0.22500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,8.138,12.228,9.283999999999999,3.549,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.315,0.13999999999999999,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.23299999999999998,0.39,0.08600000000000001,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.354,0.112,0.257,0.0,0.0,0.0,0.0,0.0,0.0,3.9619999999999997,6.84,3.9499999999999997,2.933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc68,47.32872759999999,15.5985676,24.4290816,41.15914879999999,11.150585600000003,0.0,0.0,0.0,0.0,0.0,53.18300000000001,27.957,145.651,55.686,4.853,0.0,0.0,0.0,0.0,0.0,19.112000000000002,7.84,20.312,17.268,4.872,0.0,0.0,0.0,0.0,0.0,0.301,-0.275,-0.11,0.0,0.083,0.0,0.0,0.0,0.0,0.0,7.344000000000001,1.946,2.269,6.094,1.8530000000000002,0.0,0.0,0.0,0.0,0.0,0.23500000000000001,0.112,0.357,0.07200000000000001,0.224,0.0,0.0,0.0,0.0,0.0,0.251,0.112,0.367,0.07100000000000001,0.199,0.0,0.0,0.0,0.0,0.0,0.243,0.112,0.362,0.072,0.212,0.0,0.0,0.0,0.0,0.0,4.661,1.566,1.137,3.338,1.931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc69,47.32872759999999,63.46031999999999,46.440421350399994,26.154867199999998,11.150585600000003,0.0,0.0,0.0,0.0,0.0,51.257,51.242999999999995,46.299,21.915,5.151,0.0,0.0,0.0,0.0,0.0,18.083,22.899,17.687,8.782,5.015,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.159,-0.32999999999999996,0.113,0.063,0.0,0.0,0.0,0.0,0.0,8.136000000000001,11.222,7.352,4.639,1.847,0.0,0.0,0.0,0.0,0.0,0.302,0.25,0.252,0.072,0.123,0.0,0.0,0.0,0.0,0.0,0.258,0.259,0.28200000000000003,0.048,0.155,0.0,0.0,0.0,0.0,0.0,0.28,0.255,0.266,0.061,0.138,0.0,0.0,0.0,0.0,0.0,3.972,5.884,3.9489999999999994,1.976,1.938,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc70,47.32872759999999,40.865128550399994,0.0,52.30973439999999,11.150585600000003,0.0,0.0,0.0,0.0,0.0,51.785000000000004,46.45799999999999,0.0,47.531000000000006,4.912,0.0,0.0,0.0,0.0,0.0,18.891000000000002,15.456,0.0,17.866,4.901,0.0,0.0,0.0,0.0,0.0,0.37099999999999994,-0.45799999999999996,0.0,0.007999999999999993,0.079,0.0,0.0,0.0,0.0,0.0,7.107,5.646999999999999,0.0,9.466,1.852,0.0,0.0,0.0,0.0,0.0,0.385,0.307,0.0,0.148,0.16,0.0,0.0,0.0,0.0,0.0,0.262,0.374,0.0,0.193,0.17,0.0,0.0,0.0,0.0,0.0,0.324,0.34,0.0,0.17099999999999999,0.166,0.0,0.0,0.0,0.0,0.0,4.807,3.662,0.0,3.9639999999999995,1.96,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc71,47.32872759999999,57.88502719999999,31.730159999999998,11.150585600000003,0.0,0.0,0.0,0.0,0.0,0.0,51.287000000000006,51.325,26.857,5.1240000000000006,0.0,0.0,0.0,0.0,0.0,0.0,18.081000000000003,20.809000000000005,11.691,5.007,0.0,0.0,0.0,0.0,0.0,0.0,-0.008000000000000007,-0.04600000000000001,-0.008,0.064,0.0,0.0,0.0,0.0,0.0,0.0,8.318,10.759,5.8389999999999995,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.247,0.209,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.31299999999999994,0.332,0.161,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.28900000000000003,0.184,0.187,0.0,0.0,0.0,0.0,0.0,0.0,3.9739999999999998,4.933999999999999,2.971,1.966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc72,47.32872759999999,40.865128550399994,20.579574399999995,26.154867199999998,46.73444159999999,20.579574399999995,11.150585600000003,0.0,0.0,0.0,51.66199999999999,53.30499999999999,28.794,30.709,59.885999999999996,28.631,4.9510000000000005,0.0,0.0,0.0,18.861,17.583,8.8,11.086,20.047000000000004,8.775,4.92,0.0,0.0,0.0,0.37799999999999995,-0.41600000000000004,-0.032,0.03900000000000001,-0.018999999999999996,-0.025,0.076,0.0,0.0,0.0,7.111,4.76,2.921,3.8520000000000003,6.763,2.92,1.852,0.0,0.0,0.0,0.203,0.28,0.037,0.101,0.138,0.071,0.16999999999999998,0.0,0.0,0.0,0.19899999999999998,0.32,0.03,0.089,0.15400000000000003,0.028,0.181,0.0,0.0,0.0,0.201,0.299,0.033,0.095,0.14600000000000002,0.05,0.175,0.0,0.0,0.0,4.8100000000000005,4.056,1.449,2.417,3.87,1.436,1.9409999999999998,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
