name,smiles,type,sites
el2401,CCN(CC)c1nc(Cl)cc(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)n1,el,-
el2402,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Cl)ncnc21,el,-
el2403,COc1nc(Cl)nc(OC)n1,el,-
el2404,Fc1cccc(Nc2ccnc(Cl)n2)c1,el,-
el2405,Clc1nccc(Nc2ccccc2)n1,el,-
el2406,N#Cc1cc([N+](=O)[O-])ccc1Cl,el,-
el2407,CCc1ccccc1Cl,el,-
el2408,Clc1cnc2[nH]c3ccccc3c2c1,el,-
el2409,OCCNc1nc(NCc2ccccc2)c2ncc(Cl)cc2n1,el,-
el2410,CCCCc1nc2c(NC(C)(C)CC(C)(C)C)nc(Cl)cc2n1Cc1ccccc1,el,-
el2411,Clc1nc2ccccc2s1,el,-
el2412,Clc1nccs1,el,-
el2413,FC(F)(F)c1ccc(/C=C/c2nc3c(Cl)ncnc3n2Cc2ccccc2)cc1,el,-
el2414,CNC(=O)c1ccccc1Nc1nc(Cl)nc2ccccc12,el,-
el2415,O=[N+]([O-])c1cccc(-c2cc(Cl)nc(-c3ccccc3O)c2)c1,el,-
el2416,CC(C)(C)OC(=O)NCCC(=O)Nc1cccc(-c2cc(Cl)nc(-c3ccccc3O)c2)c1,el,-
el2417,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Cl)n3)c(F)c2)CC1,el,-
el2418,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Cl)c3)c(F)c2)CC1,el,-
el2419,Clc1nnc(N2CCOCC2)c2nn3ccccc3c12,el,-
el2420,CCCCCCCCCCCC(=O)c1ccc2cc(Cl)ccc2c1,el,-
el2421,Fc1ccnc(Cl)c1,el,-
el2422,Clc1cccc2cccnc12,el,-
el2423,Clc1cc2c(N3CCOCC3)nc(NCc3ccccc3)nc2cn1,el,-
el2424,Clc1cc2c(N3CCOCC3)nc(NCc3cccnc3)nc2cn1,el,-
el2425,Clc1cc2c(N3CCOCC3)nc(Nc3ccccn3)nc2cn1,el,-
el2426,Clc1cc2c(N3CCOCC3)nc(OC3CCOCC3)nc2cn1,el,-
el2427,Clc1cc2c(N3CCCCC3)nc(Nc3ccccc3)nc2cn1,el,-
el2428,CS(=O)(=O)c1ccc(N[C@H](c2ccccn2)c2cccc(Cl)c2F)c(N)c1,el,-
el2429,COC(=O)c1ccnc(C(=O)OC)c1Cl,el,-
el2430,CS(=O)(=O)Nc1cccc(-c2csc3cnc(Cl)nc23)c1,el,-
el2431,Fc1ccc(-c2nc(Cl)nc3c2ncn3C2CCCCO2)cc1,el,-
el2432,CC(C)(C)OC(=O)Nc1ccc(-c2nc(Cl)nc3c2ncn3C2CCCCO2)cc1,el,-
el2433,CC(C)(C)OC(=O)NCCc1cccc(-c2nc(Cl)nc3c2ncn3C2CCCCO2)c1,el,-
el2434,Clc1nc(-c2ccc3c(c2)OCO3)c2ncn(C3CCCCO3)c2n1,el,-
el2435,Cc1cccc(Nc2nc(Cl)nc3c2ncn3CC2CC2)c1,el,-
el2436,CCCCCn1cnc2c(Nc3ccc(F)c(F)c3)nc(Cl)nc21,el,-
el2437,[2H]C([2H])([2H])NC(=O)c1nnc(Cl)cc1Nc1cc(F)cc(C(=O)O)c1OC,el,-
el2438,Cc1cc(C#N)cc(C)c1Oc1nc(Cl)ncc1C(N)=O,el,-
el2439,C[C@@H]1COCCN1c1nc(Cl)nc2c(S(C)(=O)=O)csc12,el,-
el2440,COc1cc2nccc(Cl)c2cc1OC,el,-
el2441,Cc1ccnc(Cl)c1,el,-
el2442,CCOC(=O)Cc1cnc(Nc2cc(OC)c(OC)c(OC)c2)nc1Cl,el,-
el2443,O=C(Nc1cccc(Nc2cc(Cl)ncn2)c1)C1CC1,el,-
el2444,O=C(O)c1ccc(Cl)cc1,el,-
el2445,Clc1cncc(Nc2cnccn2)n1,el,-
el2446,Clc1cncc(Nc2ccccn2)n1,el,-
el2447,Fc1ccc(-c2nn3ccc(Cl)cc3c2-c2ccnc(NC3CCCC3)n2)cc1,el,-
el2448,Clc1cncc(Oc2cccc3ncccc23)n1,el,-
el2449,Clc1cncc(Oc2cccc3cnccc23)n1,el,-
el2450,CC(=O)c1cccc(Oc2cncc(Cl)n2)c1,el,-
el2451,CC(=O)c1ccc(Oc2cncc(Cl)n2)cc1,el,-
el2452,CC(=O)Nc1cccc2c(Oc3cncc(Cl)n3)cccc12,el,-
el2453,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1cc(Cl)nc(N2CCOCC2)n1,el,-
el2454,Clc1ncccc1-c1ccncn1,el,-
el2455,N#Cc1cc2cccnc2nc1Cl,el,-
