name,smiles,type,sites
el2001,COCC(C)(C)Nc1nc(Cl)nc2c1c(C#N)cn2COCC[Si](C)(C)C,el,-
el2002,C[Si](C)(C)CCOCn1cc(C#N)c2c(NC3CCOCC3)nc(Cl)nc21,el,-
el2003,C[Si](C)(C)CCOCn1ccc2c(NC3CCCCC3)nc(Cl)nc21,el,-
el2004,COc1cc(OC)c(F)c(NCc2cnc3[nH]ccc3c2Cl)c1F,el,-
el2005,CC(C)(C)OC(=O)N1CCN(c2ncnc3cc(Cl)ccc23)CC1,el,-
el2006,CC(C)(C)OC(=O)N1CCCN(c2ncnc3cc(Cl)ccc23)CC1,el,-
el2007,CC(C)(C)OC(=O)N1CC2CC1CN2c1ncnc2cc(Cl)ccc12,el,-
el2008,Clc1ccc2ccc3ccccc3c2n1,el,-
el2009,CC(C)OC1CN(C(=O)NC2CCCc3cc(-c4ccnc(Cl)n4)ccc32)C1,el,-
el2010,COc1ccc2nc(C)cc(Cl)c2c1,el,-
el2011,CCCOc1ccc2nc(C)cc(Cl)c2c1,el,-
el2012,CCCCCCCCCCOc1ccc2nc(C)cc(Cl)c2c1,el,-
el2013,C[C@]1(N2CCC(c3cc4nc(N)ncc4cc3Cl)CC2)COC[C@H]1O,el,-
el2014,CC(C)(C)OC(=O)N1CCC([C@@](C)(O)c2ccc3cnc(Cl)cc3n2)CC1,el,-
el2015,CN(C)Cc1ccc(-c2ccc(Cl)n3cnnc23)cc1,el,-
el2016,COc1cc(OC)cc(C(=O)c2cn(COCC[Si](C)(C)C)c3nc(Cl)ccc23)c1,el,-
el2017,CC(C)c1nnc(N2CCC2C)c2cnc(Cl)cc12,el,-
el2018,Fc1ccc2nc(C(F)(F)F)cc(Cl)c2c1F,el,-
el2019,Fc1cc(F)c2nc(C(F)(F)F)cc(Cl)c2c1F,el,-
el2020,CC(C)(C)OC(=O)N1CCN(c2cc(Cl)nc3cc(C(F)(F)F)ccc23)CC1,el,-
