name,smiles,type,sites
el1201,O=Cc1ccc(Br)cc1F,el,-
el1202,Cc1ccc(-c2c(C#N)c(CC(C)C)nc3ccc(Br)cc23)cc1,el,-
el1203,COC(=O)c1cc2c(Br)cncc2s1,el,-
el1204,Fc1ccc(-n2ncc3c(Br)cccc32)cc1,el,-
el1205,N#Cc1ccc2oc(-c3ccc(Br)cc3)nc2c1,el,-
el1206,Cc1c(N(C)C)nc(Br)c(OCc2ccccc2)c1C(=O)Oc1ccccc1,el,-
el1207,C[C@@]1(c2cc(Br)ncc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,el,-
el1208,CC(C)(C)OC(=O)N(CCCc1cccc(Br)n1)c1ccccn1,el,-
el1209,CC(C)[Si](C(C)C)(C(C)C)n1cc(C2CCN(C)CC2)c2ccc(Br)cc21,el,-
el1210,COC(=O)/C=C/c1cccc(N(CC2CCCCC2)C(=O)c2ccc3cc(Br)ccc3c2)c1,el,-
el1211,COc1ccc(CNC(=O)c2cccc(C(C)Oc3ccnc(Br)c3)c2)cc1OC,el,-
el1212,Cc1ccc(CNC(=O)c2cccc(C(C)Oc3cccnc3Br)c2)cc1,el,-
el1213,COc1cccc(CNC(=O)c2cccc(C(C)Oc3ccnc(Br)c3)c2)c1,el,-
el1214,Cc1ccc(CNC(=O)c2cccc(C(C)Oc3ccnc(Br)c3)c2)cc1,el,-
el1215,CNC(=O)c1ccc(Br)cn1,el,-
el1216,COc1ncc(Br)c(OC)c1C(=O)c1cc2ccccc2o1,el,-
el1217,FC(F)(F)c1ccccc1Br,el,-
el1218,O=C(NCc1ccc(OC(F)(F)F)cc1)[C@@H]1CCCN(c2ccnc(Br)c2)C1,el,-
el1219,Cc1ccc(CNC(=O)[C@H]2CCCN(c3ccnc(Br)c3)C2)cc1,el,-
el1220,COc1ccc(CNC(=O)[C@H]2CCCN(c3ccnc(Br)c3)C2)cc1OC,el,-
el1221,O=C(NCc1ccc(OC(F)(F)F)cc1)[C@H]1CCCN(c2ccnc(Br)c2)C1,el,-
el1222,Brc1cccc2cnccc12,el,-
el1223,COc1cc(N(C(=O)OC(C)(C)C)c2ncc(Br)cn2)cc(OC)c1OC,el,-
el1224,Brc1cnc(Oc2ccccc2)nc1,el,-
el1225,Brc1ccnc(NC2CCOCC2)c1,el,-
el1226,O=S(=O)(c1ccc(Br)cc1)C12CC(Sc3ccccc3)(C1)C2,el,-
el1227,COc1ccc2c(Br)c(-c3ccccc3)sc2c1,el,-
el1228,COc1ccc2c(Br)c(-c3cccc(C)c3)sc2c1,el,-
el1229,CCOc1cccc(-c2sc3cc(OC)ccc3c2Br)c1,el,-
el1230,CCCCOc1ccc(-c2sc3cc(OC)ccc3c2Br)cc1,el,-
el1231,CCCCCOc1ccc(-c2sc3cc(OC)ccc3c2Br)cc1,el,-
el1232,COc1ccc2c(Br)csc2c1,el,-
el1233,COc1cc2nc([C@H]3CC[C@H](CO)CC3)n(C)c2cc1Br,el,-
el1234,COc1ccc(-c2nnc3ccc(Br)cn23)cc1N,el,-
el1235,CC(C)OC(=O)c1[nH]c2cc(Br)ccc2c1COCc1ccc(C(F)(F)F)cc1,el,-
el1236,N#Cc1ccc(Br)c2cccnc12,el,-
el1237,O=C(NCc1ccc(Oc2ccccc2)cc1)c1cccc(Br)n1,el,-
el1238,O=C(c1nnc2ccc(Br)cn12)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1,el,-
el1239,O=Cc1cccnc1Br,el,-
el1240,CC(C)(C)OC(=O)N1CCC(Nc2nc(N)ncc2Br)CC1,el,-
el1241,COc1cccc(CNC(=O)c2cccc(C(C)Oc3cccnc3Br)c2)c1,el,-
el1242,CC(Oc1cccnc1Br)c1cccc(C(=O)NCc2ccccc2S(=O)(=O)C(C)C)c1,el,-
el1243,COc1cc(CNC(=O)c2cccc(C(C)Oc3ccnc(Br)c3)c2)cc(OC)c1OC,el,-
el1244,CC(Oc1ccnc(Br)c1)c1cccc(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,el,-
el1245,CC(Oc1ccnc(Br)c1)c1cccc(C(=O)NCc2cc(F)cc(F)c2)c1,el,-
el1246,FC(F)(F)c1ccc2c(c1)c(Br)nn2Cc1ccccc1,el,-
el1247,FC(F)(F)c1ccc2c(c1)c(Br)nn2-c1ccccc1,el,-
el1248,FC(F)(F)c1ccc2c(c1)c(Br)nn2-c1cccnc1,el,-
el1249,Brc1cc2ccccc2cn1,el,-
el1250,COc1cc(OC)cc(Oc2ncc(Br)cn2)c1,el,-
el1251,O=C(Nc1cc(F)cc2cccnc12)c1csc(Br)n1,el,-
el1252,CC(C)(O)CCn1cc2cc(Br)cc([N+](=O)[O-])c2n1,el,-
el1253,COc1ccc(CN(c2ccc(Br)c3ccccc23)S(=O)(=O)c2ccc(OC)cc2)cc1,el,-
el1254,COc1ccc(S(=O)(=O)N(C(=O)OC(C)(C)C)C(=O)c2ccc(Br)c3ccccc23)cc1,el,-
el1255,CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(Br)c3ccncc23)CC1,el,-
el1256,COCOc1ccc(OCc2ccccc2)cc1Br,el,-
el1257,Brc1cccc(NCc2ccccc2)n1,el,-
el1258,O=c1cc(-c2ccc(Br)cc2)oc2ccccc12,el,-
el1259,COC(=O)c1nc(Br)nn1COCCOC(C)=O,el,-
el1260,Brc1cccc(-c2ccncc2)n1,el,-
el1261,CCOC(=O)c1nc2cc(Br)ccc2n2cccc12,el,-
el1262,CC(Oc1ccnc(Br)c1)c1cccc(C(=O)NCc2ccc(C#N)cc2)c1,el,-
el1263,Cc1cnc(Br)cc1[N+](=O)[O-],el,-
el1264,FC(F)(F)c1ccc2c(c1)c(Br)nn2C1CCCC1,el,-
el1265,CNc1ncc(Br)cn1,el,-
el1266,CCCOC(=O)c1c(Br)c2cc(OC)ccc2n1Cc1ccccc1,el,-
el1267,COC(=O)c1c(Br)c2ccc(OC)cc2n1Cc1ccccc1,el,-
el1268,COC(=O)c1c(C2OCCO2)ccc(Br)c1F,el,-
el1269,C=Cc1cc(F)c(Br)cc1C(=O)OC,el,-
el1270,Cc1ccc(C)c(-c2csc(Br)n2)c1,el,-
el1271,COc1cc(Br)c(C)cc1C=O,el,-
el1272,FC(F)(F)c1cccc(CN2CCN(c3ncc(Br)c4ccccc34)CC2)c1,el,-
el1273,COc1cccc(-c2nn(COCC[Si](C)(C)C)c3ncc(Br)cc23)c1,el,-
el1274,Cn1nc(-c2ccc(OCc3ccccc3)nc2OCc2ccccc2)c2cccc(Br)c21,el,-
el1275,COc1ccc(NS(=O)(=O)c2ccc(Br)c3ccccc23)cc1,el,-
el1276,CS(=O)(=O)N1CCN(Cc2ccc(Br)cc2)CC1,el,-
el1277,Brc1ccccc1C1OCCO1,el,-
el1278,Cc1ccc(Br)c(N)c1,el,-
el1279,Brc1cccs1,el,-
el1280,Cc1ccc2c(c1)oc(=O)n2CCOc1ccnc2cc(Br)ccc12,el,-
el1281,Nc1cnccc1Br,el,-
el1282,N#Cc1ccc(Nc2cc(Br)cnc2[N+](=O)[O-])cc1,el,-
el1283,Brc1nn(C2CCCC2)c2ccccc12,el,-
el1284,FC(F)(F)c1ccc2c(c1)c(Br)nn2C1CCCCC1,el,-
el1285,Brc1cccc2ccncc12,el,-
el1286,Nc1ccc(F)c(Br)c1,el,-
el1287,COC(=O)c1cc([N+](=O)[O-])cc(Br)n1,el,-
el1288,COC(=O)c1c(Br)c2cc(C)ccc2n1Cc1ccccc1,el,-
el1289,COC(=O)c1c(Br)c2cc(OC)ccc2n1C,el,-
el1290,CCn1c(C(=O)OC)c(Br)c2cc(OC)ccc21,el,-
el1291,CCCn1c(C(=O)OC)c(Br)c2cc(OC)ccc21,el,-
el1292,COC(=O)c1c(Br)c2cc(OC)ccc2n1Cc1ccccc1,el,-
el1293,CCOC(=O)c1c(Br)c2cc(OC)ccc2n1C,el,-
el1294,CCOC(=O)c1c(Br)c2cc(OC)ccc2n1Cc1ccccc1,el,-
el1295,COc1ccc2c(c1)c(Br)c(C(=O)OC(C)C)n2C,el,-
el1296,CCn1c(C(=O)OC)c(Br)c2ccc(OC)cc21,el,-
el1297,COC(=O)c1c(Br)c2cccc(OC)c2n1C,el,-
el1298,COc1ccc2c(Br)nn(C3CCCC3)c2n1,el,-
el1299,Cc1cc(C=O)c(OCc2ccccc2)cc1Br,el,-
el1300,CN1CCN(c2ncc(Br)cn2)CC1,el,-
el1301,COc1cc(Br)cc(OC)c1OC,el,-
el1302,Cc1ccc(-c2cncc(Br)c2)cc1,el,-
el1303,Brc1cncc(Oc2ccccc2)c1,el,-
el1304,CC(C)OC(=O)c1[nH]c2cc(Br)ccc2c1COCc1ccccc1F,el,-
el1305,Cc1ncoc1-c1ccc(Br)c([N+](=O)[O-])c1,el,-
el1306,O=C1CCCN1c1ccc(Br)c([N+](=O)[O-])c1,el,-
el1307,O=C(c1ccnc2ccc(Br)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,el,-
el1308,CC(C)(C)OC(=O)N1CCC(Nc2cc(Br)cnc2C#N)C1,el,-
