name,smiles,type,sites
nuc1471,CC(C)c1cc(-c2ccccc2N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)cc(C(C)C)c1,nuc,21
nuc1472,Nc1cccc(-c2ccccc2)n1,nuc,0
nuc1473,Nc1cccc(-c2ccccn2)c1,nuc,0
nuc1474,Cc1ccc(-c2cc(C(C)C)cc(C(C)C)c2)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c1,nuc,27
nuc1475,CC(C)c1cc(-c2ccc(C(C)(C)C)cc2N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)cc(C(C)C)c1,nuc,25
nuc1476,Cc1ccc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c(N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c1,nuc,29
nuc1477,COc1ccccc1N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1,nuc,17
nuc1478,Cc1cc(C)cc(-c2ccc(C)cc2N[C@@H](c2ccccc2)[C@@H](N)c2ccccc2)c1,nuc,23
nuc1479,Cc1ccc(C(=O)Nc2ccc(N)cc2)cc1,nuc,12
nuc1480,CC(C)(N)c1ccc2c(c1)OCCO2,nuc,3
nuc1481,NC(CO)Cc1ccccc1,nuc,0
nuc1482,N#Cc1ccc(N)c(F)c1F,nuc,6
nuc1483,NCCc1ccccn1,nuc,0
nuc1484,Cn1c(=O)n(CCC(C)(C)O)c2cc(N)ccc21,nuc,14
nuc1485,Cc1cc(N2C[C@H]3CC[C@@H](C2)[C@@H]3N)sn1,nuc,12
nuc1486,CCN(C(=O)OC(C)(C)C)c1cc(F)ccc1N,nuc,17
nuc1487,CC(C)(C)OC(=O)n1nc(N)cc1C1CC1,nuc,10
nuc1488,CC(C)N1CCC(N)CC1,nuc,7
nuc1489,CCOC(=O)c1ccc(CN)cc1,nuc,10
nuc1490,CCOC(=O)C1CCC(CN)CC1,nuc,10
nuc1491,CC(C)Oc1ccc(N)cc1,nuc,8
nuc1492,Nc1cc(F)cc(CSCCCO)c1,nuc,0
nuc1493,COC(CN)OC,nuc,4
nuc1494,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,nuc,9
nuc1495,NCc1cc(F)cc(F)c1,nuc,0
nuc1496,NCc1c(F)cccc1C(F)(F)F,nuc,0
nuc1497,NCCCN1CCOCC1,nuc,0
nuc1498,NCCCn1ccnc1,nuc,0
nuc1499,Nc1ccnc(N2CC[C@@H](O)[C@@H](F)C2)n1,nuc,0
nuc1500,CN(C)c1cccc(N)c1,nuc,8
nuc1501,CP(C)(=O)c1ccccc1N,nuc,10
nuc1502,NC(=O)CCCCCNC(=O)OCc1ccccc1,nuc,0
nuc1503,NC(=O)Cc1cccc2ccccc12,nuc,0
nuc1504,COc1cccc(CC(N)=O)c1,nuc,9
nuc1505,NCc1ccoc1,nuc,0
nuc1506,NCCc1ccncc1,nuc,0
nuc1507,NC[C@@H]1CCCO1,nuc,0
nuc1508,CC(C)(C)OC(=O)N1CCN(CCN)CC1,nuc,13
nuc1509,NC(c1ccccc1)c1ccccc1,nuc,0
nuc1510,CC(C)C(N)c1ccccc1,nuc,4
nuc1511,COC(=O)C(N)c1ccccc1,nuc,5
nuc1512,N[C@@H]1c2ccccc2C[C@@H]1O,nuc,0
nuc1513,C[C@H](Nc1cc(N)ccn1)c1ccccc1,nuc,6
nuc1514,Nc1ccccc1N1CCOCC1,nuc,0
nuc1515,CCc1ccccc1N,nuc,8
nuc1516,CCOc1ccccc1N,nuc,9
nuc1517,Nc1ccc2c(c1)C(=O)OC2,nuc,0
nuc1518,Nc1ccc(N2CCC(O)CC2)cc1,nuc,0
nuc1519,NC(=O)CCCc1ccc2ccc3cccc4ccc1c2c34,nuc,0
nuc1520,Nc1cnc2ccccc2n1,nuc,0
nuc1521,NN=Cc1ccc(F)cc1,nuc,0
nuc1522,NN=Cc1ccncc1,nuc,0
nuc1523,CCOc1ccc(N)cc1,nuc,7
nuc1524,C#Cc1cccc(N)c1,nuc,7
nuc1525,Nc1cc(-c2ccccc2)nc2c1C(=O)NCC2,nuc,0
nuc1526,Nc1cc(-c2ccc(F)c(F)c2)nc2c1C(=O)NCC2,nuc,0
nuc1527,C[C@H](OC(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,nuc,6
nuc1528,Nc1nc(-c2cccc3ccccc23)cs1,nuc,0
